# CJK frequency table: codepoint<TAB>rank (1 = most frequent)
# Generated by build_cjk_frequency_table.py
0x5B9E	399
0x5BE6	400
0x65E5	401
0x519B	402
0x8ECD	403
0x8005	404
0x610F	405
0x65E0	406
0x7121	407
0x529B	408
0x5B83	409
0x4E0E	410
0x8207	411
0x957F	412
0x9577	413
0x628A	414
0x673A	415
0x6A5F	416
0x5341	417
0x6C11	418
0x7B2C	419
0x516C	420
0x6B64	421
0x5DF2	422
0x5DE5	423
0x4F7F	424
0x60C5	425
0x660E	426
0x6027	427
0x77E5	428
0x5168	429
0x4E09	430
0x53C8	431
0x5173	432
0x95DC	433
0x70B9	434
0x9EDE	435
0x6B63	436
0x4E1A	437
0x696D	438
0x5916	439
0x5C06	440
0x5C07	441
0x4E24	442
0x5169	443
0x9AD8	444
0x95F4	445
0x9593	446
0x7531	447
0x95EE	448
0x554F	449
0x5F88	450
0x6700	451
0x91CD	452
0x5E76	453
0x4E26	454
0x4F75	455
0x7269	456
0x624B	457
0x5E94	458
0x61C9	459
0x6218	460
0x6230	461
0x5411	462
0x56AE	463
0x66CF	464
0x5934	465
0x982D	466
0x6587	467
0x4F53	468
0x9AD4	469
0x653F	470
0x7F8E	471
0x76F8	472
0x89C1	473
0x898B	474
0x88AB	475
0x5229	476
0x4EC0	477
0x4E8C	478
0x7B49	479
0x4EA7	480
0x7522	481
0x7523	482
0x6216	483
0x65B0	484
0x5DF1	485
0x5236	486
0x88FD	487
0x8EAB	488
0x679C	489
0x52A0	490
0x897F	491
0x65AF	492
0x6708	493
0x8BDD	494
0x8A71	495
0x5408	496
0x95A4	497
0x56DE	498
0x8FF4	499
0x7279	500
0x4EE3	501
0x5185	502
0x5167	503
0x4FE1	504
0x8868	505
0x9336	506
0x5316	507
0x8001	508
0x7ED9	509
0x7D66	510
0x4E16	511
0x4F4D	512
0x6B21	513
0x5EA6	514
0x95E8	515
0x9580	516
0x4EFB	517
0x5E38	518
0x5148	519
0x6D77	520
0x901A	521
0x6559	522
0x513F	523
0x5152	524
0x539F	525
0x4E1C	526
0x6771	527
0x58F0	528
0x8072	529
0x63D0	530
0x7ACB	531
0x53CA	532
0x6BD4	533
0x5458	534
0x54E1	535
0x89E3	536
0x6C34	537
0x540D	538
0x771F	539
0x8BBA	540
0x8AD6	541
0x5904	542
0x8655	543
0x8D70	544
0x4E49	545
0x7FA9	546
0x5404	547
0x5165	548
0x51E0	549
0x5E7E	550
0x53E3	551
0x8BA4	552
0x8A8D	553
0x6761	554
0x689D	555
0x5E73	556
0x7CFB	557
0x4FC2	558
0x7E6B	559
0x6C14	560
0x6C23	561
0x9898	562
0x984C	563
0x6D3B	564
0x5C14	565
0x723E	566
0x66F4	567
0x522B	568
0x5225	569
0x5F46	570
0x6253	571
0x5973	572
0x53D8	573
0x8B8A	574
0x56DB	575
0x795E	576
0x603B	577
0x7E3D	578
0x4F55	579
0x7535	580
0x96FB	581
0x6570	582
0x6578	583
0x5B89	584
0x5C11	585
0x62A5	586
0x5831	587
0x624D	588
0x7E94	589
0x7ED3	590
0x7D50	591
0x53CD	592
0x53D7	593
0x76EE	594
0x592A	595
0x91CF	596
0x518D	597
0x611F	598
0x5EFA	599
0x52A1	600
0x52D9	601
0x505A	602
0x63A5	603
0x5FC5	604
0x573A	605
0x5834	606
0x4EF6	607
0x8BA1	608
0x8A08	609
0x7BA1	610
0x671F	611
0x5E02	612
0x76F4	613
0x5FB7	614
0x8D44	615
0x8CC7	616
0x547D	617
0x5C71	618
0x91D1	619
0x6307	620
0x514B	621
0x524B	622
0x8BB8	623
0x8A31	624
0x7EDF	625
0x7D71	626
0x533A	627
0x5340	628
0x4FDD	629
0x81F3	630
0x961F	631
0x968A	632
0x5F62	633
0x793E	634
0x4FBF	635
0x7A7A	636
0x51B3	637
0x6C7A	638
0x6CBB	639
0x5C55	640
0x9A6C	641
0x99AC	642
0x79D1	643
0x53F8	644
0x4E94	645
0x57FA	646
0x773C	647
0x4E66	648
0x66F8	649
0x975E	650
0x5219	651
0x5247	652
0x542C	653
0x807D	654
0x767D	655
0x5374	656
0x537B	657
0x754C	658
0x8FBE	659
0x9054	660
0x5149	661
0x653E	662
0x5F3A	663
0x5F37	664
0x5373	665
0x50CF	666
0x96BE	667
0x96E3	668
0x4E14	669
0x6743	670
0x6B0A	671
0x601D	672
0x738B	673
0x8C61	674
0x5B8C	675
0x8BBE	676
0x8A2D	677
0x5F0F	678
0x8272	679
0x8DEF	680
0x8BB0	681
0x8A18	682
0x5357	683
0x54C1	684
0x4F4F	685
0x544A	686
0x7C7B	687
0x985E	688
0x6C42	689
0x636E	690
0x64DA	691
0x7A0B	692
0x5317	693
0x8FB9	694
0x908A	695
0x6B7B	696
0x5F20	697
0x5F35	698
0x8BE5	699
0x8A72	700
0x4EA4	701
0x89C4	702
0x898F	703
0x4E07	704
0x842C	705
0x53D6	706
0x62C9	707
0x683C	708
0x671B	709
0x89C9	710
0x89BA	711
0x672F	712
0x8853	713
0x9886	714
0x9818	715
0x5171	716
0x786E	717
0x78BA	718
0x4F20	719
0x50B3	720
0x5E08	721
0x5E2B	722
0x89C2	723
0x89C0	724
0x6E05	725
0x4ECA	726
0x5207	727
0x9662	728
0x8BA9	729
0x8B93	730
0x8BC6	731
0x8B58	732
0x5019	733
0x5E26	734
0x5E36	735
0x5BFC	736
0x5C0E	737
0x4E89	738
0x722D	739
0x8FD0	740
0x904B	741
0x7B11	742
0x98DE	743
0x98DB	744
0x98CE	745
0x98A8	746
0x6B65	747
0x6539	748
0x6536	749
0x6839	750
0x5E72	751
0x5E79	752
0x9020	753
0x8A00	754
0x8054	755
0x806F	756
0x6301	757
0x7EC4	758
0x7D44	759
0x6BCF	760
0x6D4E	761
0x6FDF	762
0x8F66	763
0x8ECA	764
0x4EB2	765
0x89AA	766
0x6781	767
0x6975	768
0x6797	769
0x670D	770
0x5FEB	771
0x529E	772
0x8FA6	773
0x8BAE	774
0x8B70	775
0x5F80	776
0x5143	777
0x82F1	778
0x58EB	779
0x8BC1	780
0x8B49	781
0x8FD1	782
0x5931	783
0x8F6C	784
0x8F49	785
0x592B	786
0x4EE4	787
0x51C6	788
0x6E96	789
0x5E03	790
0x59CB	791
0x600E	792
0x5462	793
0x5B58	794
0x672A	795
0x8FDC	796
0x9060	797
0x53EB	798
0x53F0	799
0x6AAF	800
0x81FA	801
0x98B1	802
0x5355	803
0x55AE	804
0x5F71	805
0x5177	806
0x7F57	807
0x7F85	808
0x5B57	809
0x7231	810
0x611B	811
0x51FB	812
0x64CA	813
0x6D41	814
0x5907	815
0x5099	816
0x5175	817
0x8FDE	818
0x9023	819
0x8C03	820
0x8ABF	821
0x6DF1	822
0x5546	823
0x7B97	824
0x8D28	825
0x8CEA	826
0x56E2	827
0x5718	828
0x7CF0	829
0x96C6	830
0x767E	831
0x9700	832
0x4EF7	833
0x50F9	834
0x82B1	835
0x515A	836
0x9EE8	837
0x534E	838
0x83EF	839
0x57CE	840
0x77F3	841
0x7EA7	842
0x7D1A	843
0x6574	844
0x5E9C	845
0x79BB	846
0x96E2	847
0x51B5	848
0x6CC1	849
0x4E9A	850
0x4E9E	851
0x8BF7	852
0x8ACB	853
0x6280	854
0x9645	855
0x969B	856
0x7EA6	857
0x7D04	858
0x793A	859
0x590D	860
0x5FA9	861
0x8907	862
0x8986	863
0x75C5	864
0x606F	865
0x7A76	866
0x7EBF	867
0x7DAB	868
0x7DDA	869
0x4F3C	870
0x5B98	871
0x706B	872
0x65AD	873
0x65B7	874
0x7CBE	875
0x6EE1	876
0x6EFF	877
0x652F	878
0x89C6	879
0x8996	880
0x6D88	881
0x8D8A	882
0x5668	883
0x5BB9	884
0x7167	885
0x987B	886
0x9808	887
0x9B1A	888
0x4E5D	889
0x589E	890
0x7814	891
0x5199	892
0x5BEB	893
0x79F0	894
0x7A31	895
0x4F01	896
0x516B	897
0x529F	898
0x5417	899
0x55CE	900
0x5305	901
0x7247	902
0x53F2	903
0x59D4	904
0x4E4E	905
0x67E5	906
0x8F7B	907
0x8F15	908
0x6613	909
0x65E9	910
0x66FE	911
0x9664	912
0x519C	913
0x8FB2	914
0x627E	915
0x88C5	916
0x88DD	917
0x5E7F	918
0x5EE3	919
0x663E	920
0x986F	921
0x5427	922
0x963F	923
0x674E	924
0x6807	925
0x6A19	926
0x8C08	927
0x8AC7	928
0x5403	929
0x56FE	930
0x5716	931
0x5FF5	932
0x516D	933
0x5F15	934
0x5386	935
0x66C6	936
0x6B77	937
0x9996	938
0x533B	939
0x91AB	940
0x5C40	941
0x7A81	942
0x4E13	943
0x5C08	944
0x8D39	945
0x8CBB	946
0x53F7	947
0x865F	948
0x5C3D	949
0x5118	950
0x76E1	951
0x53E6	952
0x5468	953
0x8F83	954
0x8F03	955
0x6CE8	956
0x8A3B	957
0x8BED	958
0x8A9E	959
0x4EC5	960
0x50C5	961
0x8003	962
0x843D	963
0x9752	964
0x968F	965
0x96A8	966
0x9009	967
0x9078	968
0x5217	969
0x6B66	970
0x7EA2	971
0x7D05	972
0x54CD	973
0x97FF	974
0x867D	975
0x96D6	976
0x63A8	977
0x52BF	978
0x52E2	979
0x53C2	980
0x53C3	981
0x5E0C	982
0x53E4	983
0x4F17	984
0x773E	985
0x8846	986
0x6784	987
0x69CB	988
0x623F	989
0x534A	990
0x8282	991
0x7BC0	992
0x571F	993
0x6295	994
0x67D0	995
0x6848	996
0x9ED1	997
0x7EF4	998
0x7DAD	999
0x9769	1000
0x5212	1001
0x5283	1002
0x654C	1003
0x6575	1004
0x81F4	1005
0x7DFB	1006
0x9648	1007
0x9673	1008
0x5F8B	1009
0x8DB3	1010
0x6001	1011
0x614B	1012
0x62A4	1013
0x8B77	1014
0x4E03	1015
0x5174	1016
0x8208	1017
0x6D3E	1018
0x5B69	1019
0x9A8C	1020
0x9A57	1021
0x8D23	1022
0x8CAC	1023
0x8425	1024
0x71DF	1025
0x661F	1026
0x591F	1027
0x5920	1028
0x7AE0	1029
0x97F3	1030
0x8DDF	1031
0x5FD7	1032
0x8A8C	1033
0x5E95	1034
0x7AD9	1035
0x4E25	1036
0x56B4	1037
0x5DF4	1038
0x4F8B	1039
0x9632	1040
0x65CF	1041
0x4F9B	1042
0x6548	1043
0x7EED	1044
0x7E8C	1045
0x65BD	1046
0x7559	1047
0x8BB2	1048
0x8B1B	1049
0x578B	1050
0x6599	1051
0x7EC8	1052
0x7D42	1053
0x7B54	1054
0x7D27	1055
0x7DCA	1056
0x9EC4	1057
0x9EC3	1058
0x7EDD	1059
0x7D55	1060
0x7D76	1061
0x5947	1062
0x5BDF	1063
0x6BCD	1064
0x4EAC	1065
0x6BB5	1066
0x4F9D	1067
0x6279	1068
0x7FA4	1069
0x9879	1070
0x9805	1071
0x6545	1072
0x6309	1073
0x6CB3	1074
0x7C73	1075
0x56F4	1076
0x570D	1077
0x6C5F	1078
0x7EC7	1079
0x7E54	1080
0x5BB3	1081
0x6597	1082
0x9B25	1083
0x53CC	1084
0x96D9	1085
0x5883	1086
0x5BA2	1087
0x7EAA	1088
0x7D00	1089
0x91C7	1090
0x57F0	1091
0x63A1	1092
0x4E3E	1093
0x8209	1094
0x6740	1095
0x6BBA	1096
0x653B	1097
0x7236	1098
0x82CF	1099
0x56CC	1100
0x8607	1101
0x5BC6	1102
0x4F4E	1103
0x671D	1104
0x53CB	1105
0x8BC9	1106
0x8A34	1107
0x6B62	1108
0x7EC6	1109
0x7D30	1110
0x613F	1111
0x9858	1112
0x5343	1113
0x97C6	1114
0x503C	1115
0x4ECD	1116
0x7537	1117
0x94B1	1118
0x9322	1119
0x7834	1120
0x7F51	1121
0x7DB2	1122
0x70ED	1123
0x71B1	1124
0x52A9	1125
0x5012	1126
0x80B2	1127
0x5C5E	1128
0x5C6C	1129
0x5750	1130
0x5E1D	1131
0x9650	1132
0x8239	1133
0x8138	1134
0x81C9	1135
0x804C	1136
0x8077	1137
0x901F	1138
0x523B	1139
0x4E50	1140
0x6A02	1141
0x5426	1142
0x521A	1143
0x525B	1144
0x5A01	1145
0x6BDB	1146
0x72B6	1147
0x72C0	1148
0x7387	1149
0x751A	1150
0x72EC	1151
0x7368	1152
0x7403	1153
0x822C	1154
0x666E	1155
0x6015	1156
0x5F39	1157
0x5F48	1158
0x6821	1159
0x82E6	1160
0x521B	1161
0x5275	1162
0x5047	1163
0x4E45	1164
0x9519	1165
0x932F	1166
0x627F	1167
0x5370	1168
0x665A	1169
0x5170	1170
0x862D	1171
0x8BD5	1172
0x8A66	1173
0x80A1	1174
0x62FF	1175
0x8111	1176
0x8166	1177
0x9884	1178
0x9810	1179
0x8C01	1180
0x8AB0	1181
0x76CA	1182
0x9633	1183
0x967D	1184
0x82E5	1185
0x54EA	1186
0x5FAE	1187
0x5C3C	1188
0x7EE7	1189
0x7E7C	1190
0x9001	1191
0x6025	1192
0x8840	1193
0x60CA	1194
0x9A5A	1195
0x4F24	1196
0x50B7	1197
0x7D20	1198
0x836F	1199
0x846F	1200
0x85E5	1201
0x9002	1202
0x9069	1203
0x6CE2	1204
0x591C	1205
0x7701	1206
0x521D	1207
0x559C	1208
0x536B	1209
0x885B	1210
0x6E90	1211
0x98DF	1212
0x9669	1213
0x96AA	1214
0x5F85	1215
0x8FF0	1216
0x9646	1217
0x9678	1218
0x4E60	1219
0x7FD2	1220
0x7F6E	1221
0x5C45	1222
0x52B3	1223
0x52DE	1224
0x8D22	1225
0x8CA1	1226
0x73AF	1227
0x74B0	1228
0x6392	1229
0x798F	1230
0x7EB3	1231
0x7D0D	1232
0x6B22	1233
0x6B61	1234
0x96F7	1235
0x8B66	1236
0x83B7	1237
0x7372	1238
0x7A6B	1239
0x6A21	1240
0x5145	1241
0x8D1F	1242
0x8CA0	1243
0x4E91	1244
0x96F2	1245
0x505C	1246
0x6728	1247
0x6E38	1248
0x9F99	1249
0x9F8D	1250
0x6811	1251
0x6A39	1252
0x7591	1253
0x5C42	1254
0x5C64	1255
0x51B7	1256
0x6D32	1257
0x51B2	1258
0x6C96	1259
0x885D	1260
0x5C04	1261
0x7565	1262
0x8303	1263
0x7BC4	1264
0x7ADF	1265
0x53E5	1266
0x5BA4	1267
0x5F02	1268
0x7570	1269
0x6FC0	1270
0x6C49	1271
0x6F22	1272
0x6751	1273
0x54C8	1274
0x7B56	1275
0x6F14	1276
0x7B80	1277
0x7C21	1278
0x5361	1279
0x7F6A	1280
0x5224	1281
0x62C5	1282
0x64D4	1283
0x5DDE	1284
0x9759	1285
0x975C	1286
0x9000	1287
0x65E2	1288
0x8863	1289
0x60A8	1290
0x5B97	1291
0x79EF	1292
0x7A4D	1293
0x4F59	1294
0x9918	1295
0x75DB	1296
0x68C0	1297
0x6AA2	1298
0x5DEE	1299
0x5BCC	1300
0x7075	1301
0x9748	1302
0x534F	1303
0x5354	1304
0x89D2	1305
0x5360	1306
0x914D	1307
0x5F81	1308
0x5FB5	1309
0x4FEE	1310
0x76AE	1311
0x6325	1312
0x63EE	1313
0x80DC	1314
0x52DD	1315
0x964D	1316
0x9636	1317
0x968E	1318
0x5BA1	1319
0x5BE9	1320
0x6C89	1321
0x575A	1322
0x5805	1323
0x5584	1324
0x5988	1325
0x5ABD	1326
0x5218	1327
0x5289	1328
0x8BFB	1329
0x8B80	1330
0x554A	1331
0x8D85	1332
0x514D	1333
0x538B	1334
0x58D3	1335
0x94F6	1336
0x9280	1337
0x4E70	1338
0x8CB7	1339
0x7687	1340
0x517B	1341
0x990A	1342
0x4F0A	1343
0x6000	1344
0x61F7	1345
0x6267	1346
0x57F7	1347
0x526F	1348
0x4E71	1349
0x4E82	1350
0x6297	1351
0x72AF	1352
0x8FFD	1353
0x5E2E	1354
0x5E6B	1355
0x5BA3	1356
0x4F5B	1357
0x5C81	1358
0x6B72	1359
0x822A	1360
0x4F18	1361
0x512A	1362
0x602A	1363
0x9999	1364
0x7530	1365
0x94C1	1366
0x9435	1367
0x63A7	1368
0x7A0E	1369
0x7A05	1370
0x5DE6	1371
0x53F3	1372
0x4EFD	1373
0x7A7F	1374
0x827A	1375
0x85DD	1376
0x80CC	1377
0x9635	1378
0x9663	1379
0x8349	1380
0x811A	1381
0x8173	1382
0x6982	1383
0x6076	1384
0x5641	1385
0x60E1	1386
0x5757	1387
0x584A	1388
0x987F	1389
0x9813	1390
0x6562	1391
0x5B88	1392
0x9152	1393
0x5C9B	1394
0x5CF6	1395
0x6258	1396
0x592E	1397
0x6237	1398
0x6236	1399
0x70C8	1400
0x6D0B	1401
0x54E5	1402
0x7D22	1403
0x80E1	1404
0x885A	1405
0x9B0D	1406
0x6B3E	1407
0x9760	1408
0x8BC4	1409
0x8A55	1410
0x7248	1411
0x5B9D	1412
0x5BF6	1413
0x5EA7	1414
0x91CA	1415
0x91CB	1416
0x666F	1417
0x987E	1418
0x9867	1419
0x5F1F	1420
0x767B	1421
0x8D27	1422
0x8CA8	1423
0x4E92	1424
0x4ED8	1425
0x4F2F	1426
0x6162	1427
0x6B27	1428
0x6B50	1429
0x6362	1430
0x63DB	1431
0x95FB	1432
0x805E	1433
0x5371	1434
0x5FD9	1435
0x6838	1436
0x6697	1437
0x59D0	1438
0x4ECB	1439
0x574F	1440
0x58DE	1441
0x8BA8	1442
0x8A0E	1443
0x4E3D	1444
0x9E97	1445
0x826F	1446
0x5E8F	1447
0x5347	1448
0x76D1	1449
0x76E3	1450
0x4E34	1451
0x81E8	1452
0x4EAE	1453
0x9732	1454
0x6C38	1455
0x547C	1456
0x5473	1457
0x91CE	1458
0x67B6	1459
0x57DF	1460
0x6C99	1461
0x6389	1462
0x62EC	1463
0x8230	1464
0x8266	1465
0x9C7C	1466
0x9B5A	1467
0x6742	1468
0x96DC	1469
0x8BEF	1470
0x8AA4	1471
0x6E7E	1472
0x7063	1473
0x5409	1474
0x51CF	1475
0x6E1B	1476
0x7F16	1477
0x7DE8	1478
0x695A	1479
0x80AF	1480
0x6D4B	1481
0x6E2C	1482
0x8D25	1483
0x6557	1484
0x5C4B	1485
0x8DD1	1486
0x68A6	1487
0x5922	1488
0x6563	1489
0x6E29	1490
0x6EAB	1491
0x56F0	1492
0x774F	1493
0x5251	1494
0x528D	1495
0x6E10	1496
0x6F38	1497
0x5C01	1498
0x6551	1499
0x8D35	1500
0x8CB4	1501
0x67AA	1502
0x69CD	1503
0x7F3A	1504
0x697C	1505
0x6A13	1506
0x53BF	1507
0x7E23	1508
0x5C1A	1509
0x6BEB	1510
0x79FB	1511
0x5A18	1512
0x670B	1513
0x753B	1514
0x756B	1515
0x73ED	1516
0x667A	1517
0x4EA6	1518
0x8033	1519
0x6069	1520
0x77ED	1521
0x638C	1522
0x6050	1523
0x9057	1524
0x907A	1525
0x56FA	1526
0x5E2D	1527
0x677E	1528
0x9B06	1529
0x79D8	1530
0x8C22	1531
0x8B1D	1532
0x9C81	1533
0x9B6F	1534
0x9047	1535
0x5EB7	1536
0x8651	1537
0x616E	1538
0x5E78	1539
0x5747	1540
0x9500	1541
0x92B7	1542
0x949F	1543
0x937E	1544
0x9418	1545
0x8BD7	1546
0x8A69	1547
0x85CF	1548
0x8D76	1549
0x8D95	1550
0x5267	1551
0x5287	1552
0x7968	1553
0x635F	1554
0x640D	1555
0x5FFD	1556
0x5DE8	1557
0x70AE	1558
0x65E7	1559
0x820A	1560
0x7AEF	1561
0x63A2	1562
0x6E56	1563
0x5F55	1564
0x9304	1565
0x9332	1566
0x53F6	1567
0x8449	1568
0x6625	1569
0x4E61	1570
0x9109	1571
0x9644	1572
0x5438	1573
0x4E88	1574
0x793C	1575
0x79AE	1576
0x6E2F	1577
0x96E8	1578
0x5440	1579
0x677F	1580
0x95C6	1581
0x5EAD	1582
0x5987	1583
0x5A66	1584
0x5F52	1585
0x6B78	1586
0x775B	1587
0x996D	1588
0x98EF	1589
0x989D	1590
0x984D	1591
0x542B	1592
0x987A	1593
0x9806	1594
0x8F93	1595
0x8F38	1596
0x6447	1597
0x6416	1598
0x62DB	1599
0x5A5A	1600
0x8131	1601
0x812B	1602
0x8865	1603
0x88DC	1604
0x8C13	1605
0x8B02	1606
0x7763	1607
0x6BD2	1608
0x6CB9	1609
0x7597	1610
0x7642	1611
0x65C5	1612
0x6CFD	1613
0x6FA4	1614
0x6750	1615
0x706D	1616
0x6EC5	1617
0x9010	1618
0x83AB	1619
0x7B14	1620
0x7B46	1621
0x4EA1	1622
0x9C9C	1623
0x9BAE	1624
0x8BCD	1625
0x8A5E	1626
0x5723	1627
0x8056	1628
0x62E9	1629
0x64C7	1630
0x5BFB	1631
0x5C0B	1632
0x5382	1633
0x5EE0	1634
0x7761	1635
0x535A	1636
0x52D2	1637
0x70DF	1638
0x7159	1639
0x6388	1640
0x8BFA	1641
0x8AFE	1642
0x4F26	1643
0x502B	1644
0x5CB8	1645
0x5965	1646
0x5967	1647
0x5510	1648
0x5356	1649
0x8CE3	1650
0x4FC4	1651
0x70B8	1652
0x8F7D	1653
0x8F09	1654
0x6D1B	1655
0x5065	1656
0x5802	1657
0x65C1	1658
0x5BAB	1659
0x5BAE	1660
0x559D	1661
0x501F	1662
0x85C9	1663
0x541B	1664
0x7981	1665
0x9634	1666
0x9670	1667
0x56ED	1668
0x5712	1669
0x8C0B	1670
0x8B00	1671
0x5B8B	1672
0x907F	1673
0x6293	1674
0x8363	1675
0x69AE	1676
0x59D1	1677
0x5B59	1678
0x5B6B	1679
0x9003	1680
0x7259	1681
0x675F	1682
0x8DF3	1683
0x9876	1684
0x9802	1685
0x7389	1686
0x9547	1687
0x93AE	1688
0x96EA	1689
0x5348	1690
0x7EC3	1691
0x7DF4	1692
0x8FEB	1693
0x7237	1694
0x723A	1695
0x7BC7	1696
0x8089	1697
